0.008105215,3.0763346e-08,0.0027329912,3.170928e-05,1.8688645e-07,1.7837372e-05,5.6518275e-06,3.6701884e-08,3.193735e-05,4.2146652e-07,7.528857e-06,0.006148544,0.00019238832,4.634896e-06,0.000897887,1.189779e-06,3.8492737e-05,1.7821941e-06,1.2761971e-08,3.3364572e-07,9.926018e-07,1.2114735e-07,4.1811923e-09,5.5284588e-08,7.211818e-06,6.4449916e-05,2.0749405e-06,0.00023906575,4.100252e-06,0.0006494649,0.00042187172,0.08182175,4.5815294e-05,0.00013103434,0.09020466,3.3133874e-06,7.0410956e-06,3.2173464e-06,7.589545e-07,0.00023433496,2.3782379e-05,8.588672e-07,2.3355753e-05,1.1949342e-07,3.0284775e-07,4.5283647e-07,0.0012578996,2.2888373e-09,0.05018166,4.7347496e-07,1.2837544e-06,7.733032e-05,0.0011932673,4.1165413e-09,4.8642945e-05,8.812108e-05,3.2559063e-07,7.4485904e-08,9.322253e-08,4.1517058e-07,0.014702326,2.3025723e-06,1.4553574e-06,1.5406161e-07,3.4817913e-06,6.893951e-05,4.642822e-05,0.00028005222,0.00028317052,8.9943296e-07,6.2865445e-07,0.0014812748,3.880825e-07,3.0428076e-09,1.3200713e-06,1.6968043e-07,8.443928e-11,1.6056391e-06,5.584408e-07,2.7450926e-06,1.2135804e-07,4.211583e-09,0.0024395941,6.453541e-05,5.6391214e-06,5.059641e-08,0.5313837,4.1554496e-05,1.9709844e-08,4.080504e-09,1.0608842e-06,1.5382049e-06,9.060404e-09,1.7169591e-06,2.5092768e-05,1.30185445e-08,7.501038e-07,4.9898165e-07,7.704341e-08,0.20413141,1.5134482e-07,6.592352e-05,0
7.687456e-05,1.7741317e-12,2.2122085e-12,4.6867306e-12,6.0303444e-13,1.7072562e-12,2.1659251e-10,1.4807819e-13,2.5215303e-12,1.6546593e-13,9.81059e-09,4.713275e-08,2.4462152e-10,1.3167691e-12,2.6199911e-09,1.3487817e-13,4.886772e-10,3.1160773e-14,9.098366e-14,2.645151e-10,1.6847195e-12,2.1350363e-13,2.1553717e-13,1.590536e-13,0.0001227275,1.9349624e-12,8.653481e-11,0.67553693,2.377118e-12,1.7517803e-07,6.7464853e-12,2.4616082e-11,7.008608e-10,1.2455305e-07,1.9686912e-11,7.125603e-11,2.409993e-08,1.5296628e-08,1.0836856e-13,1.5190627e-11,2.9199805e-09,1.644515e-10,2.0575187e-12,8.308113e-14,1.7125625e-12,9.157046e-12,2.119817e-12,4.732265e-15,0.019377237,1.8484931e-08,1.7011659e-07,1.5630505e-10,1.3993742e-09,3.181561e-08,3.6803223e-07,6.5827226e-06,6.2849237e-09,1.7284111e-06,1.12997025e-11,5.255403e-11,6.848838e-05,1.8100355e-11,3.0421962e-08,5.5273527e-13,0.27360302,2.247421e-10,2.3055491e-10,8.4617063e-10,5.351629e-08,1.5304702e-13,7.4655104e-13,2.538451e-10,2.316212e-13,1.1076175e-12,5.1803345e-15,1.7437695e-13,2.1418967e-13,1.3744055e-10,9.6166104e-14,2.6789636e-12,7.814909e-14,2.3504772e-12,7.479054e-08,3.044723e-07,1.5131925e-11,6.232607e-11,0.031204918,2.0810555e-10,2.5913618e-11,1.0793115e-11,5.713059e-15,1.7869359e-11,5.032786e-14,4.1338582e-11,1.6048745e-12,1.894677e-11,4.4819213e-12,1.230695e-12,2.4120081e-11,7.359082e-13,4.139823e-15,1.4935094e-09,0
1.52067e-05,9.682913e-12,0.00084738014,9.577038e-09,1.0194596e-10,1.2092422e-10,1.689872e-11,4.6181266e-12,2.2021386e-11,3.31268e-12,2.705938e-09,3.740019e-10,1.4497625e-10,1.5600073e-12,7.57441e-06,1.5317102e-10,1.2045503e-07,1.12270635e-11,1.6307629e-12,1.7470514e-09,4.3916468e-11,2.8202785e-10,2.5549061e-11,2.4666443e-12,1.3094824e-07,5.5652007e-09,1.9062131e-08,0.11141173,2.571407e-10,2.6652456e-06,2.0777428e-10,5.601961e-10,2.655999e-10,1.1129819e-07,1.0014272e-09,6.7435435e-10,2.7031368e-09,1.1627775e-09,1.7333467e-09,2.1176463e-08,4.2077352e-07,3.0693832e-09,0.010947382,4.658215e-10,9.2461504e-11,1.05873865e-10,1.8596324e-11,3.719847e-12,0.87666726,3.8060888e-10,4.5641653e-05,1.3987539e-10,1.6389991e-07,2.5157587e-09,1.563841e-09,7.5960616e-06,2.2681109e-11,2.1671287e-08,4.865356e-12,3.8151684e-13,4.2252245e-06,1.0638642e-10,1.17241665e-08,1.0086362e-10,1.4362554e-05,7.968423e-09,1.875246e-07,9.3383745e-09,7.854976e-09,4.2651785e-14,5.877957e-09,3.981105e-08,2.1170563e-12,1.6308997e-12,1.4758448e-12,7.491886e-12,5.665944e-13,2.6363779e-12,1.3422204e-11,2.7531263e-12,1.0707351e-09,1.02060695e-11,1.3236401e-05,4.131869e-06,1.83197e-09,2.1104744e-10,1.010845e-05,2.3155133e-09,5.4245316e-15,3.3069495e-11,9.371219e-10,6.141878e-11,2.4976334e-13,7.894048e-11,1.5632938e-11,1.1499895e-09,1.9492425e-11,1.5618855e-09,3.897145e-09,2.3949756e-08,5.4274944e-14,1.1348621e-07,0
0.8101635,4.8344384e-10,1.0578419e-12,2.7053377e-07,4.4787654e-09,5.856392e-06,1.6900728e-07,6.6358063e-10,1.2548813e-09,9.365727e-12,7.9125584e-08,4.2940304e-05,3.8584975e-07,7.634321e-12,3.928901e-10,4.895753e-11,3.1912577e-06,9.607278e-10,3.216015e-11,2.4987337e-10,9.114177e-09,5.4217623e-11,1.1105383e-09,9.415094e-11,5.2081273e-06,1.2502502e-11,0.0005035639,4.5893407e-06,3.665364e-08,8.410803e-06,3.8540158e-08,7.365982e-08,5.162513e-10,3.7785571e-06,9.177324e-09,5.1375726e-10,3.5170885e-06,1.8213226e-06,8.0616853e-11,4.9085375e-10,2.319541e-13,1.2235983e-08,1.70865e-07,7.627012e-09,5.781512e-09,1.8385962e-10,0.00015484175,2.5870948e-11,1.3176925e-06,1.1075821e-11,7.222239e-09,2.2170348e-06,2.3676668e-07,7.68603e-15,3.0641868e-11,4.8264937e-11,9.0149656e-14,2.1101688e-07,9.112281e-13,4.4556e-12,3.6197724e-07,1.4727283e-10,8.383142e-12,3.3640062e-09,5.4990554e-09,9.708534e-07,4.6514623e-09,2.4553058e-11,8.897029e-07,9.58717e-12,5.403984e-11,1.0924496e-09,1.4581347e-11,2.513738e-11,1.4075114e-13,1.560907e-08,9.49559e-13,4.4983297e-12,1.3981801e-11,7.984959e-14,4.816199e-09,2.4314585e-15,3.1589123e-10,0.18906073,2.4669448e-13,2.3350774e-13,1.5725509e-06,3.2237574e-12,1.7237543e-15,4.8665805e-09,1.0773328e-11,1.8925109e-10,2.521857e-12,4.5521996e-11,1.6019136e-05,6.2808756e-12,8.222498e-17,5.243201e-10,2.45471e-08,1.2458418e-05,1.0151431e-13,4.5709754e-07,0
0.31224623,0.00016125421,2.9818696e-11,3.668438e-07,1.375775e-12,5.3444014e-09,2.1506239e-07,1.7868531e-11,1.3198589e-08,5.767276e-10,9.660017e-05,8.540101e-09,7.683443e-05,4.794333e-11,1.6121259e-09,9.75604e-13,8.1627e-08,1.10519115e-10,7.3661875e-12,2.8588819e-11,0.00023192211,5.838354e-10,2.5613872e-13,1.6926034e-12,1.3909784e-08,8.1896786e-08,4.476396e-10,4.519146e-07,6.3006345e-12,5.648602e-06,4.1711068e-10,2.8693799e-12,5.887251e-15,1.9401809e-07,2.5667074e-10,0.00022839598,1.5583735e-06,5.153696e-10,1.461757e-05,1.8407683e-09,1.9517776e-09,1.9170943e-07,4.316128e-11,4.3597673e-10,1.4841563e-05,1.1173341e-10,2.0440657e-12,4.3097587e-12,0.40518028,1.8306907e-06,2.6641334e-09,1.3823973e-06,3.1940735e-11,1.6821202e-13,7.803717e-11,6.624668e-12,9.562834e-13,5.6208194e-10,1.0718812e-13,2.4039886e-14,0.013195948,3.917488e-10,1.6838851e-06,8.8173585e-10,4.2884047e-09,1.7529231e-12,1.7594132e-10,1.4776441e-05,3.1886887e-06,2.5527087e-11,1.4698484e-10,7.226821e-10,4.3311372e-11,3.6376794e-11,5.338958e-10,2.2343562e-08,2.926666e-08,4.672739e-13,7.1236936e-12,1.5714144e-09,6.1115384e-12,1.1035553e-16,2.9640765e-05,0.26625085,1.1930943e-11,1.3553785e-12,0.00013676868,2.5224334e-12,5.754307e-15,1.1891426e-09,2.1807172e-11,6.1340074e-12,6.088319e-11,1.2252013e-13,7.0520833e-12,3.6472683e-10,1.843646e-13,5.271882e-05,0.0020507115,4.7039905e-10,5.15413e-13,6.854701e-07,0
3.5372297e-10,2.462147e-17,1.537414e-17,1.9161649e-14,1.7249323e-16,7.0015077e-13,1.4160032e-16,1.2936338e-19,5.2326294e-12,7.342749e-14,8.863531e-15,9.527185e-16,2.1551542e-10,2.3104782e-16,6.521785e-15,7.493928e-18,5.8851138e-15,1.9236596e-19,6.556924e-18,7.861675e-15,1.0226053e-15,1.5037847e-15,2.5799823e-10,6.114433e-17,7.2535684e-09,2.2455614e-15,4.1102718e-16,6.740361e-10,1.974219e-12,2.323811e-06,5.4733846e-15,2.368095e-13,3.5365663e-15,1.1051734e-14,1.7277887e-18,3.7133716e-12,2.0201367e-06,2.9086849e-18,5.2071585e-17,4.6975843e-18,5.846269e-15,2.2905195e-11,1.9766407e-13,6.27701e-16,3.3787404e-13,8.1929245e-15,7.3588094e-16,1.2622558e-18,0.9999918,9.138575e-08,3.6157485e-07,2.002562e-14,6.1226474e-10,1.212571e-07,1.3068105e-14,2.7098318e-15,1.02069994e-14,3.3122383e-14,1.0006858e-16,2.6086615e-18,6.941394e-16,1.0286028e-15,2.4021423e-08,1.9028605e-10,2.6823796e-13,6.9954134e-15,3.146947e-14,1.6734368e-17,9.270025e-13,1.0476256e-17,1.4183231e-15,1.1569114e-10,1.5706795e-20,3.770096e-18,4.332395e-16,3.7859195e-11,1.6216264e-20,1.7690773e-20,8.233068e-20,1.9022575e-18,5.8140646e-15,3.1364257e-17,3.0404912e-09,9.23676e-12,6.123516e-16,5.913533e-16,3.2240587e-06,3.635761e-19,1.9559086e-17,2.3245118e-13,2.5739484e-16,3.04073e-16,2.0893705e-20,6.449854e-14,2.8778306e-15,4.5155845e-20,6.0799204e-16,6.0460603e-16,5.2694885e-15,5.5642415e-09,1.0427016e-17,7.832243e-13,0
0.38035262,6.887495e-10,5.2042743e-09,5.763104e-06,2.7448777e-09,6.3113013e-09,1.1136253e-07,4.3458115e-10,3.838398e-07,4.888532e-10,1.4169753e-07,3.898082e-05,0.0031658714,8.1902174e-10,2.9929048e-05,4.973852e-08,5.4799765e-09,1.2865325e-09,2.115599e-08,9.1487756e-10,5.991571e-08,1.3318248e-07,4.4537026e-07,6.8604766e-09,9.467626e-06,2.16943e-10,2.8446086e-06,0.00028248187,6.754885e-08,1.5217289e-05,1.3240142e-08,0.021907665,1.577295e-06,9.813871e-07,7.795628e-06,3.4022266e-06,2.632817e-07,6.7411265e-06,2.9201145e-08,0.00020050879,1.4152063e-05,0.00244422,7.814903e-11,5.8822713e-10,3.3433423e-10,5.254134e-07,2.3350948e-09,1.4726274e-09,0.0003414494,1.2780855e-08,4.6673606e-05,4.6621153e-07,0.0010708845,1.7292734e-07,1.4537832e-10,5.542633e-07,6.397506e-10,8.418868e-09,5.3519635e-08,4.8558485e-10,1.380541e-06,5.218946e-09,1.2018496e-06,8.676967e-10,2.1131314e-06,1.3522369e-07,0.0008776195,1.134816e-08,4.8773095e-06,3.2397435e-10,9.61056e-09,1.2132932e-06,1.1168803e-10,2.9928576e-06,5.006372e-09,4.0213148e-05,3.2685597e-11,8.081489e-09,1.3835936e-08,5.061334e-11,2.4132611e-09,1.2425715e-10,9.21271e-06,0.018975893,5.3218705e-09,5.575669e-08,0.56992316,9.048435e-10,1.6912313e-09,8.545014e-11,3.2585226e-09,2.9472245e-08,8.509822e-06,3.1473404e-10,1.2567518e-05,5.4360036e-09,7.865624e-08,3.563414e-07,4.5057504e-07,0.00018513612,1.0137646e-10,3.145189e-08,0
0.27748,2.2378297e-15,9.49008e-22,3.8249755e-14,1.0264582e-15,1.2229967e-15,1.26203426e-17,1.0780089e-19,7.36022e-13,2.2680554e-15,1.0543919e-11,6.783624e-15,4.2833612e-14,2.199822e-19,2.1777255e-15,9.6452756e-20,1.154922e-14,1.7215572e-18,1.885653e-19,1.656091e-19,3.948057e-14,2.49202e-20,3.6696317e-19,1.7971416e-19,5.155973e-20,8.464797e-16,8.9272976e-20,2.350785e-17,3.2991037e-17,3.4943985e-06,4.04227e-17,6.7760164e-16,9.023963e-18,2.376394e-15,2.7730961e-16,9.7979285e-17,8.4318403e-13,2.611365e-13,2.2808724e-13,7.9512386e-17,1.3753393e-17,1.12781585e-17,9.422243e-19,7.964071e-19,5.8429695e-14,1.3229348e-15,4.8689542e-18,8.869655e-21,4.428385e-17,4.1204938e-14,7.801163e-18,6.200264e-14,7.944062e-15,2.4562665e-22,4.852327e-16,1.6607147e-20,8.1242774e-19,8.789329e-20,8.643391e-21,1.5399463e-20,2.404428e-12,5.7905464e-18,4.703994e-21,4.8224494e-17,1.5907446e-14,7.978011e-12,1.4223867e-14,1.8213533e-11,2.2012548e-14,2.821363e-20,1.6716685e-17,3.9843874e-16,4.709899e-22,1.7094229e-20,4.6248182e-20,9.430311e-16,7.8844465e-20,1.3142423e-16,1.5910562e-19,1.026304e-18,7.2608363e-19,1.0849925e-21,4.836029e-16,0.7225149,2.3681137e-15,2.3320594e-21,1.5381166e-06,3.8060904e-14,1.4993688e-21,6.1240067e-15,4.2298013e-18,1.0690662e-17,9.0097273e-17,1.3953719e-19,3.7543274e-15,8.9582584e-23,5.7878626e-22,8.4128265e-19,2.0113642e-15,6.37392e-13,8.1480395e-22,1.4127896e-12,0
5.895618e-05,7.345993e-13,2.6000784e-15,2.6964493e-11,2.200379e-15,4.032551e-12,5.0859756e-13,2.3166092e-16,4.397949e-11,5.4946507e-12,4.5973012e-10,4.314759e-12,4.7487435e-12,1.14842125e-14,2.138336e-13,4.273903e-16,3.449462e-15,1.9918465e-15,1.4508983e-15,1.7156312e-16,5.8279837e-10,2.3325153e-14,2.699198e-14,9.323207e-17,5.510795e-15,8.1597196e-13,3.0069406e-12,8.1147064e-14,3.5403275e-15,7.4420235e-08,1.8541607e-14,4.2763332e-16,3.2764168e-15,2.2427572e-13,8.291577e-15,3.2894226e-11,1.0433197e-08,1.9929565e-11,1.4570433e-08,8.671646e-12,6.682858e-15,5.211882e-13,1.1286517e-14,3.5098165e-15,1.9831562e-13,1.0198123e-12,6.155378e-14,6.9445135e-15,1.6927265e-11,9.360916e-16,2.2722418e-14,1.4318584e-10,3.5065282e-09,8.0392656e-14,5.5568775e-15,4.3023227e-13,2.3656235e-12,3.2226982e-12,4.9789113e-15,1.2254384e-15,7.660027e-13,2.874412e-13,4.0678238e-12,2.628967e-11,1.1180731e-11,2.7048157e-14,2.4218013e-12,1.7965524e-10,1.31105695e-08,3.826472e-16,4.5383727e-13,1.056804e-13,6.2101445e-17,3.4968665e-15,1.1369311e-14,7.1634614e-13,5.7906013e-13,5.831697e-14,9.6509875e-17,3.4834857e-15,5.015471e-16,2.0376554e-18,1.9786098e-14,0.9999409,1.0477422e-13,3.36113e-17,2.6556957e-09,7.796885e-15,1.6700284e-18,5.2756594e-10,2.4126048e-11,1.271107e-13,4.5731674e-12,1.9076036e-14,1.6799052e-12,1.05411483e-16,1.1805888e-16,5.5546872e-14,7.841579e-12,9.839291e-13,1.02920095e-17,3.4696987e-12,0
0.9692106,1.2247789e-11,9.62197e-15,1.1650501e-09,4.1878332e-12,3.1383448e-11,2.6786057e-10,1.6376625e-16,4.0101856e-11,1.9404144e-13,7.0652845e-07,1.4081476e-06,2.515162e-09,5.4953607e-12,5.647504e-12,2.735526e-16,2.6205402e-11,5.815849e-12,5.7506964e-14,5.6235927e-14,1.0988406e-10,1.661284e-15,4.907184e-14,5.864586e-15,7.4675e-12,1.9246401e-11,2.2466671e-11,1.6359325e-09,1.8064584e-13,0.0019567437,4.141321e-14,9.713594e-12,1.8672336e-11,2.5286762e-11,3.66715e-12,4.9144433e-10,2.2796188e-08,3.5468474e-08,1.9857509e-10,4.780594e-12,2.5735922e-11,1.8867647e-09,3.1066057e-12,2.9425387e-15,2.0138852e-10,7.041519e-11,1.29004465e-14,1.7544832e-13,1.8489228e-10,2.7693552e-09,4.587244e-10,3.303417e-11,3.3557053e-12,2.3438332e-10,6.5841273e-12,1.3366533e-10,5.38407e-11,1.7601657e-12,1.1576941e-12,5.1527582e-14,1.2283123e-06,2.2601847e-11,3.0817865e-10,1.2131524e-10,3.9461934e-10,3.6184805e-11,1.1061765e-12,1.0384755e-07,1.9120544e-10,3.7750962e-15,3.2867586e-13,9.506924e-13,1.6275803e-15,1.9417916e-13,1.4613328e-14,2.0316237e-11,2.393446e-14,2.2919282e-10,1.9804373e-13,6.921678e-10,8.627336e-14,6.363235e-13,6.926406e-10,0.028796894,1.162519e-10,1.2775956e-14,3.221996e-05,3.9280107e-11,2.6287964e-14,1.943231e-11,8.948262e-11,5.2874484e-12,9.451415e-10,6.9502516e-14,1.1328628e-11,2.9622903e-17,5.0356676e-15,3.4553943e-11,6.634821e-11,5.902404e-11,2.7733733e-16,2.9444454e-09,0
